run_name,model,model_family,train_ratio,seed,condition,hyperparameter_name,hyperparameter_value,learning_rate,selected_epoch,training_epochs_completed,selection_metric,tie_break_metrics,selection_key
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,3,random_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,5,mcc,f1/recall/precision/balanced_accuracy,"[0.4001633653325206, 0.46153846153846156, 0.47368421052631576, 0.45, 0.7046783625730993]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,3,random_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,5,5,mcc,f1/recall/precision/balanced_accuracy,"[0.2795426231258449, 0.2962962962962963, 0.21052631578947367, 0.5, 0.5935672514619883]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,4,clean,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,5,5,mcc,f1/recall/precision/balanced_accuracy,"[0.35783002674779546, 0.4117647058823529, 0.3684210526315789, 0.4666666666666667, 0.6608187134502924]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,4,heuristic_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,5,mcc,f1/recall/precision/balanced_accuracy,"[0.30840138292849417, 0.3793103448275862, 0.5789473684210527, 0.28205128205128205, 0.7076023391812866]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,4,heuristic_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,5,mcc,f1/recall/precision/balanced_accuracy,"[0.36035569867818906, 0.42857142857142855, 0.47368421052631576, 0.391304347826087, 0.695906432748538]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,4,random_flip_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.0, 0.0, 0.0, 0.0, 0.5]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,4,random_flip_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.0, 0.0, 0.0, 0.0, 0.5]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,4,random_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.0, 0.0, 0.0, 0.0, 0.5]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,4,random_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.0, 0.0, 0.0, 0.0, 0.5]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,5,clean,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,5,5,mcc,f1/recall/precision/balanced_accuracy,"[0.34114411961050656, 0.4, 0.3684210526315789, 0.4375, 0.6578947368421052]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,5,heuristic_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,5,mcc,f1/recall/precision/balanced_accuracy,"[0.4313310928137537, 0.4864864864864865, 0.47368421052631576, 0.5, 0.7105263157894737]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,5,heuristic_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.41433280303600356, 0.45901639344262296, 0.7368421052631579, 0.3333333333333333, 0.7865497076023391]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,5,random_flip_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,5,mcc,f1/recall/precision/balanced_accuracy,"[0.2182178902359924, 0.1, 0.05263157894736842, 1.0, 0.5263157894736842]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,5,random_flip_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.0, 0.18181818181818182, 1.0, 0.1, 0.5]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,5,random_fp_10,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.0, 0.0, 0.0, 0.0, 0.5]"
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,90/10,5,random_fp_20,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,5,mcc,f1/recall/precision/balanced_accuracy,"[0.0, 0.0, 0.0, 0.0, 0.5]"
