run_name,model,model_family,train_ratio,seed,condition,stage,eval_ratio,split,hyperparameter_name,hyperparameter_value,learning_rate,selected_epoch,selected_hyperparams,train_rows,valid_rows,elapsed_seconds,n_rows,positive_rows,benign_rows,accuracy,balanced_accuracy,precision,recall,f1,mcc,tn,fp,fn,tp,roc_auc,average_precision,pr_auc
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_flip_20,test,75/25,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,2716,76,212.25214345997665,84,21,63,0.6071428571428571,0.65873015873015872,0.36363636363636365,0.76190476190476186,0.49230769230769234,0.27524094128159016,35,28,5,16,0.70786092214663643,0.48486286775321785,0.47271911631961294
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_flip_20,test,80/20,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,2716,76,212.25214345997665,105,21,84,0.68571428571428572,0.71428571428571419,0.36363636363636365,0.76190476190476186,0.49230769230769234,0.34744114641698237,56,28,5,16,0.792233560090703,0.54942474547535625,0.5377441401310199
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_flip_20,test,90/10,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,2716,76,212.25214345997665,210,21,189,0.6333333333333333,0.69047619047619047,0.18181818181818182,0.76190476190476186,0.29357798165137616,0.23162743094465488,117,72,5,16,0.75888133030990168,0.29243610692695121,0.26618859013702673
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_fp_10,validation,75/25,valid,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,3804,76,299.48022704594769,76,19,57,0.85526315789473684,0.7807017543859649,0.75,0.63157894736842102,0.68571428571428572,0.59628479399994394,53,4,7,12,0.8624192059095106,0.67995036021050737,0.6517043841856851
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_fp_10,test,50/50,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,3804,76,299.48022704594769,42,21,21,0.7142857142857143,0.7142857142857143,0.84615384615384615,0.52380952380952384,0.6470588235294118,0.4635235823621443,19,2,10,11,0.81065759637188206,0.76637991579867881,0.74166306870629117
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_fp_10,test,60/40,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,3804,76,299.48022704594769,53,21,32,0.73584905660377353,0.69940476190476186,0.73333333333333328,0.52380952380952384,0.61111111111111116,0.43302476000062701,28,4,10,11,0.81547619047619058,0.79911523088084957,0.79491761385493453
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_fp_10,test,70/30,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,3804,76,299.48022704594769,70,21,49,0.74285714285714288,0.6802721088435375,0.57894736842105265,0.52380952380952384,0.55000000000000004,0.37153893656632359,41,8,10,11,0.77502429543245877,0.52720722446680368,0.49813347805734637
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_fp_10,test,75/25,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,3804,76,299.48022704594769,84,21,63,0.72619047619047616,0.65873015873015872,0.45833333333333331,0.52380952380952384,0.48888888888888887,0.30429030972509225,50,13,10,11,0.77853363567649281,0.55515791186216634,0.5518316707648947
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_fp_10,test,80/20,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,3804,76,299.48022704594769,105,21,84,0.84761904761904761,0.72619047619047628,0.6470588235294118,0.52380952380952384,0.57894736842105265,0.49123330549526817,78,6,10,11,0.84495464852607705,0.60106868121685786,0.57387671355000225
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_fp_10,test,90/10,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,3804,76,299.48022704594769,210,21,189,0.83809523809523812,0.69841269841269837,0.31428571428571428,0.52380952380952384,0.39285714285714285,0.31943828249996997,165,24,10,11,0.81456286218190987,0.30186923353648243,0.28326731580755909
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_fp_20,validation,75/25,valid,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,4892,76,363.02023983793333,76,19,57,0.84210526315789469,0.82456140350877194,0.65217391304347827,0.78947368421052633,0.7142857142857143,0.61184194083829546,49,8,4,15,0.90027700831024926,0.69225360380933121,0.67901541958379563
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_fp_20,test,50/50,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,4892,76,363.02023983793333,42,21,21,0.6428571428571429,0.64285714285714279,0.66666666666666663,0.5714285714285714,0.61538461538461542,0.28867513459481287,15,6,9,12,0.74376417233560088,0.72137179933004214,0.70658017152039121
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_fp_20,test,60/40,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,4892,76,363.02023983793333,53,21,32,0.75471698113207553,0.7232142857142857,0.75,0.5714285714285714,0.64864864864864868,0.47563714634235094,28,4,9,12,0.84375,0.79751512438058048,0.79202383100616691
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_fp_20,test,70/30,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,4892,76,363.02023983793333,70,21,49,0.74285714285714288,0.69387755102040816,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.38775510204081631,40,9,9,12,0.82410106899902813,0.56904036830102001,0.53952562658360403
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_fp_20,test,75/25,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,4892,76,363.02023983793333,84,21,63,0.65476190476190477,0.62698412698412698,0.375,0.5714285714285714,0.45283018867924529,0.22645540682891913,43,20,9,12,0.75283446712018143,0.49660559242535279,0.47950270273887674
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_fp_20,test,80/20,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,4892,76,363.02023983793333,105,21,84,0.79047619047619044,0.70833333333333326,0.47999999999999998,0.5714285714285714,0.52173913043478259,0.39131189606246319,71,13,9,12,0.84155328798185935,0.54748932353702795,0.53041893980761845
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,2,random_fp_20,test,90/10,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,4892,76,363.02023983793333,210,21,189,0.80476190476190479,0.70105820105820105,0.27272727272727271,0.5714285714285714,0.36923076923076925,0.29642303889390903,157,32,9,12,0.82149155958679765,0.40772728064985725,0.39574586779746396
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,clean,validation,75/25,valid,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,2716,76,213.46347091498319,76,19,57,0.82894736842105265,0.79824561403508776,0.63636363636363635,0.73684210526315785,0.68292682926829273,0.56952142864688682,49,8,5,14,0.91181902123730374,0.75318855332449197,0.74703065047829642
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,clean,test,50/50,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,2716,76,213.46347091498319,42,21,21,0.73809523809523814,0.73809523809523814,0.8571428571428571,0.5714285714285714,0.68571428571428572,0.50507627227610541,19,2,9,12,0.80952380952380953,0.82896907555292687,0.8247502425868336
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,clean,test,60/40,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,2716,76,213.46347091498319,53,21,32,0.77358490566037741,0.7388392857142857,0.80000000000000004,0.5714285714285714,0.66666666666666663,0.51866025358284062,29,3,9,12,0.8147321428571429,0.81227633274519828,0.80903773177216465
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,clean,test,70/30,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,2716,76,213.46347091498319,70,21,49,0.7857142857142857,0.72448979591836737,0.66666666666666663,0.5714285714285714,0.61538461538461542,0.47075654176200421,43,6,9,12,0.82944606413994171,0.71806334238315594,0.71129185928490624
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,clean,test,75/25,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,2716,76,213.46347091498319,84,21,63,0.77380952380952384,0.70634920634920628,0.54545454545454541,0.5714285714285714,0.55813953488372092,0.40644850966246954,53,10,9,12,0.82879818594104304,0.66184062041703129,0.6540638862092345
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,clean,test,80/20,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,2716,76,213.46347091498319,105,21,84,0.78095238095238095,0.70238095238095233,0.46153846153846156,0.5714285714285714,0.51063829787234039,0.37510141439458466,70,14,9,12,0.79903628117913839,0.53876009736810171,0.53617181711926831
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,clean,test,90/10,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,2716,76,213.46347091498319,210,21,189,0.86190476190476195,0.73280423280423279,0.375,0.5714285714285714,0.45283018867924529,0.38866588933566537,169,20,9,12,0.85462333081380704,0.55190473468767343,0.54481778102229816
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,heuristic_fp_10,validation,75/25,valid,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,3804,76,291.78977377305273,76,19,57,0.82894736842105265,0.79824561403508776,0.63636363636363635,0.73684210526315785,0.68292682926829273,0.56952142864688682,49,8,5,14,0.89704524469067404,0.73220051327957658,0.72280339422994921
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,heuristic_fp_10,test,50/50,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,3804,76,291.78977377305273,42,21,21,0.7142857142857143,0.7142857142857143,0.76470588235294112,0.61904761904761907,0.68421052631578949,0.43656412506539938,17,4,8,13,0.86167800453514742,0.86421415089416609,0.86040767816262353
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,heuristic_fp_10,test,60/40,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,3804,76,291.78977377305273,53,21,32,0.73584905660377353,0.71577380952380953,0.68421052631578949,0.61904761904761907,0.65000000000000002,0.44014634760770044,26,6,8,13,0.80877976190476186,0.7162445906184306,0.7031249843991445
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,heuristic_fp_10,test,70/30,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,3804,76,291.78977377305273,70,21,49,0.7857142857142857,0.73809523809523814,0.65000000000000002,0.61904761904761907,0.63414634146341464,0.483045891539648,42,7,8,13,0.86540330417881428,0.7631543228532025,0.76063731615347518
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,heuristic_fp_10,test,75/25,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,3804,76,291.78977377305273,84,21,63,0.72619047619047616,0.69047619047619047,0.4642857142857143,0.61904761904761907,0.53061224489795922,0.3499271061118826,48,15,8,13,0.82615268329554037,0.59997975455804542,0.58952759612557903
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,heuristic_fp_10,test,80/20,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,3804,76,291.78977377305273,105,21,84,0.76190476190476186,0.70833333333333337,0.43333333333333335,0.61904761904761907,0.50980392156862742,0.36893239368631092,67,17,8,13,0.82426303854875282,0.47981728750522595,0.44809945403425916
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,heuristic_fp_10,test,90/10,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,4,True,3804,76,291.78977377305273,210,21,189,0.77619047619047621,0.70634920634920628,0.25,0.61904761904761907,0.35616438356164382,0.28684225806644709,150,39,8,13,0.84164777021919879,0.44704747685861512,0.43437653067015669
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,heuristic_fp_20,validation,75/25,valid,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,True,4892,76,363.14495299803093,76,19,57,0.86842105263157898,0.85964912280701755,0.69565217391304346,0.84210526315789469,0.76190476190476186,0.67798701552351659,50,7,3,16,0.9127423822714682,0.78613397948030173,0.76704489804570297
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,heuristic_fp_20,test,50/50,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,True,4892,76,363.14495299803093,42,21,21,0.80952380952380953,0.80952380952380953,0.84210526315789469,0.76190476190476186,0.80000000000000004,0.6218743352054219,18,3,5,16,0.87641723356009071,0.86747144761047812,0.86556425682424831
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,heuristic_fp_20,test,60/40,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,True,4892,76,363.14495299803093,53,21,32,0.75471698113207553,0.75595238095238093,0.66666666666666663,0.76190476190476186,0.71111111111111114,0.50300139121291076,24,8,5,16,0.85565476190476186,0.83113843905860718,0.82653429137614975
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,heuristic_fp_20,test,70/30,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,True,4892,76,363.14495299803093,70,21,49,0.7857142857142857,0.77891156462585032,0.61538461538461542,0.76190476190476186,0.68085106382978722,0.52904326844482197,39,10,5,16,0.87852283770651118,0.76840801576427409,0.7588684682530511
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,heuristic_fp_20,test,75/25,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,True,4892,76,363.14495299803093,84,21,63,0.77380952380952384,0.76984126984126977,0.53333333333333333,0.76190476190476186,0.62745098039215685,0.48770901396685989,49,14,5,16,0.8420256991685563,0.63934535651523805,0.62603597790324428
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,heuristic_fp_20,test,80/20,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,True,4892,76,363.14495299803093,105,21,84,0.82857142857142863,0.8035714285714286,0.55172413793103448,0.76190476190476186,0.64000000000000001,0.54316826162393883,71,13,5,16,0.85997732426303852,0.59463949706701902,0.57770611030326924
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,heuristic_fp_20,test,90/10,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,3,True,4892,76,363.14495299803093,210,21,189,0.80000000000000004,0.78306878306878303,0.30188679245283018,0.76190476190476186,0.43243243243243246,0.3909982034922051,152,37,5,16,0.86961451247165533,0.47722856283478587,0.46508026612361009
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_flip_10,validation,75/25,valid,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,2716,76,201.4215291000437,76,19,57,0.84210526315789469,0.77192982456140347,0.70588235294117652,0.63157894736842102,0.66666666666666663,0.56513291154400369,52,5,7,12,0.88734995383194826,0.70640922229564884,0.6910655990572887
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_flip_10,test,50/50,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,2716,76,201.4215291000437,42,21,21,0.7142857142857143,0.71428571428571419,0.80000000000000004,0.5714285714285714,0.66666666666666663,0.44721359549995793,18,3,9,12,0.80045351473922899,0.82098443003655208,0.81584944432232098
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_flip_10,test,60/40,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,2716,76,201.4215291000437,53,21,32,0.77358490566037741,0.7388392857142857,0.80000000000000004,0.5714285714285714,0.66666666666666663,0.51866025358284062,29,3,9,12,0.8125,0.80675113081731631,0.80255318391694042
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_flip_10,test,70/30,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,2716,76,201.4215291000437,70,21,49,0.81428571428571428,0.74489795918367352,0.75,0.5714285714285714,0.64864864864864868,0.53452248382484879,45,4,9,12,0.85665694849368323,0.76144096110117321,0.75605156164354592
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_flip_10,test,75/25,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,2716,76,201.4215291000437,84,21,63,0.8214285714285714,0.73809523809523814,0.66666666666666663,0.5714285714285714,0.61538461538461542,0.50251890762960605,57,6,9,12,0.84315948601662882,0.65283603358729869,0.63757841046995978
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_flip_10,test,80/20,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,2716,76,201.4215291000437,105,21,84,0.81904761904761902,0.72619047619047616,0.54545454545454541,0.5714285714285714,0.55813953488372092,0.44463455834086357,74,10,9,12,0.81774376417233563,0.53844959584190644,0.52146166802049465
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_flip_10,test,90/10,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,2716,76,201.4215291000437,210,21,189,0.88571428571428568,0.74603174603174605,0.44444444444444442,0.5714285714285714,0.5,0.4410159197688639,174,15,9,12,0.85235575711766187,0.46049068740471322,0.44372012415462575
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_flip_20,validation,75/25,valid,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,2716,76,223.40698636090383,76,19,57,0.81578947368421051,0.85964912280701755,0.58064516129032262,0.94736842105263153,0.71999999999999997,0.63377649087222998,44,13,1,18,0.91874422899353647,0.7972550762589472,0.79214440561659272
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_flip_20,test,50/50,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,2716,76,223.40698636090383,42,21,21,0.73809523809523814,0.73809523809523814,0.77777777777777779,0.66666666666666663,0.71794871794871795,0.48112522432468813,17,4,7,14,0.79591836734693866,0.82614049572168136,0.82182140658184211
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_flip_20,test,60/40,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,2716,76,223.40698636090383,53,21,32,0.67924528301886788,0.67708333333333326,0.58333333333333337,0.66666666666666663,0.62222222222222223,0.34800677647869993,22,10,7,14,0.71577380952380953,0.66396738861088589,0.65502451630215042
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_flip_20,test,70/30,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,2716,76,223.40698636090383,70,21,49,0.74285714285714288,0.72108843537414957,0.56000000000000005,0.66666666666666663,0.60869565217391308,0.422890031611031,38,11,7,14,0.78036929057337212,0.63183190375606912,0.622146926820764
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_flip_20,test,75/25,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,2716,76,223.40698636090383,84,21,63,0.75,0.72222222222222221,0.5,0.66666666666666663,0.5714285714285714,0.40824829046386302,49,14,7,14,0.7932728647014361,0.50055146268761952,0.47106825639690869
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_flip_20,test,80/20,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,2716,76,223.40698636090383,105,21,84,0.7142857142857143,0.6964285714285714,0.3783783783783784,0.66666666666666663,0.48275862068965519,0.32894904191692126,61,23,7,14,0.75935374149659873,0.47167338094893352,0.45855475496766507
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_flip_20,test,90/10,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,2,True,2716,76,223.40698636090383,210,21,189,0.78095238095238095,0.73015873015873012,0.26415094339622641,0.66666666666666663,0.3783783783783784,0.31791442713852192,150,39,7,14,0.80763416477702188,0.38479591430250765,0.37279673946934111
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_fp_10,validation,75/25,valid,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,5,True,3804,76,299.43792142905295,76,19,57,0.84210526315789469,0.75438596491228072,0.73333333333333328,0.57894736842105265,0.6470588235294118,0.55351172317007258,53,4,8,11,0.78439519852262229,0.66259680844483304,0.65589645483340964
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_fp_10,test,50/50,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,5,True,3804,76,299.43792142905295,42,21,21,0.73809523809523814,0.73809523809523814,0.91666666666666663,0.52380952380952384,0.66666666666666663,0.52704627669472992,20,1,10,11,0.83673469387755117,0.84278990927201947,0.8402644738875984
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_fp_10,test,60/40,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,5,True,3804,76,299.43792142905295,53,21,32,0.73584905660377353,0.69940476190476186,0.73333333333333328,0.52380952380952384,0.61111111111111116,0.43302476000062701,28,4,10,11,0.75595238095238093,0.68998152475600616,0.6791148137364067
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_fp_10,test,70/30,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,5,True,3804,76,299.43792142905295,70,21,49,0.81428571428571428,0.73129251700680276,0.7857142857142857,0.52380952380952384,0.62857142857142856,0.5299577334302672,46,3,10,11,0.81681243926141867,0.71095499014286956,0.70204522547226467
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_fp_10,test,75/25,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,5,True,3804,76,299.43792142905295,84,21,63,0.8571428571428571,0.74603174603174605,0.84615384615384615,0.52380952380952384,0.6470588235294118,0.58911518327859724,61,2,10,11,0.84051398337112626,0.73222995820664938,0.72783652395725218
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_fp_10,test,80/20,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,5,True,3804,76,299.43792142905295,105,21,84,0.83809523809523812,0.72023809523809523,0.61111111111111116,0.52380952380952384,0.5641025641025641,0.46749379354032378,77,7,10,11,0.79790249433106575,0.50449274127754573,0.47589330531664809
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_fp_10,test,90/10,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,5,True,3804,76,299.43792142905295,210,21,189,0.90952380952380951,0.73809523809523814,0.55000000000000004,0.52380952380952384,0.53658536585365857,0.48666426339228763,180,9,10,11,0.82237339380196517,0.49021608345068057,0.48709010282613263
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_fp_20,validation,75/25,valid,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,4892,76,386.55213991703931,76,19,57,0.78947368421052633,0.85964912280701755,0.54285714285714282,1,0.70370370370370372,0.62488094104092384,41,16,0,19,0.87626962142197595,0.60157867533725595,0.57055005389402569
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_fp_20,test,50/50,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,4892,76,386.55213991703931,42,21,21,0.66666666666666663,0.66666666666666663,0.64000000000000001,0.76190476190476186,0.69565217391304346,0.3395498750508662,12,9,5,16,0.77551020408163263,0.82623843594157309,0.82186189255850595
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_fp_20,test,60/40,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,4892,76,386.55213991703931,53,21,32,0.56603773584905659,0.59970238095238093,0.47058823529411764,0.76190476190476186,0.58181818181818179,0.20337796751528228,14,18,5,16,0.72321428571428559,0.70198279226310234,0.69390624909510712
codebert_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,codebert_class_weight_balanced,codebert,75/25,3,random_fp_20,test,70/30,test,learning_rate,2.0000000000000002e-05,2.0000000000000002e-05,1,True,4892,76,386.55213991703931,70,21,49,0.67142857142857137,0.69727891156462585,0.47058823529411764,0.76190476190476186,0.58181818181818179,0.3617659078064745,31,18,5,16,0.78960155490767736,0.62207174571405455,0.59549771412946229
