scope,relative_path,normalization,content_bytes,sha256
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/clean/metadata.json,json_without_generated_at_utc,1240,91951dae293ba639cbe2157341bb8711953fcf46b5f1ab95c6d1fb763e816161
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/clean/train.jsonl,exact,9451363,5858b25968d22fdcb11b5da8f9cd00e96f2f0097c5a7294a14010d590e3df0fe
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/clean/valid.jsonl,exact,220300,7e87e41f35676e2a6925d1c8e389a5922ea3d80fcb372fa4cab235537861cc92
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/heuristic_fp_10/metadata.json,json_without_generated_at_utc,1410,df97e469ee68495d9c2c97bf36a49e00100f847b28aaaae28e5f27932f76ffdd
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/heuristic_fp_10/train.jsonl,exact,11807753,50f316d8ee290e7c785300038f1414c9f53ee955f8c0cc756a5b32cd71fca012
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/heuristic_fp_10/valid.jsonl,exact,221388,87aa2fdd2bae4a6f0ad23068e2042264dd8ca2577e0168ad1306e521343c1df3
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/heuristic_fp_20/metadata.json,json_without_generated_at_utc,1414,09f10632a7a4568b59fd2c20bc8ef6ff15c0b32987530dd4c8f3ef64d9695b9f
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/heuristic_fp_20/train.jsonl,exact,13998497,250edd786f8658db4cd7ce6d27cc14b19b47993687e2f0e72dc29e7fa1b5a7dd
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/heuristic_fp_20/valid.jsonl,exact,221388,17faade9394a2ce4faade5868abc5c927e43ef9bd887b477ea1568285660c18b
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/random_flip_10/metadata.json,json_without_generated_at_utc,1402,0d1af461702ff8951c25323f4d0332876158d4879b94bc08a81b5f37d459f649
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/random_flip_10/train.jsonl,exact,9486691,67c39b37204f8a8316d7c9a76fc637d874b177e9b664dac7adadc6c6bce15ce6
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/random_flip_10/valid.jsonl,exact,221260,27e37f8e17144e8d543abba20049ffe65ccf51d316f28f6512c373947f43c1b7
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/random_flip_20/metadata.json,json_without_generated_at_utc,1402,3419228d8b4cda1dc9d9a0f148b5b16691f2e14a7716500f0ef65d3ce7d8397b
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/random_flip_20/train.jsonl,exact,9488047,feea8bfa2358322fb6109eec30d05e1ff5206d2a48ebe24198b119e7f14b2c44
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/random_flip_20/valid.jsonl,exact,221260,eeed7b16986071366d709816c9ec526c51606d6b0fb780ea4481321018087dde
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/random_fp_10/metadata.json,json_without_generated_at_utc,1372,9721859e4a0f8726b162afeefd5e6654b6c475b61255d26586ef40091a53a891
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/random_fp_10/train.jsonl,exact,11677233,1880a13f8195afc6e3521db6fb9af8ff36b73d17b9f37f5fe6381442305345b3
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/random_fp_10/valid.jsonl,exact,221004,e2c64477498e45cc09dbe9fc4225fc5c004f325458f4b569ece271b9e17c0439
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/random_fp_20/metadata.json,json_without_generated_at_utc,1376,0eb25ead2e1c6b6a53a7e9eed1cb6190a556902a04b62d5f244e7b6a66c3447a
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/random_fp_20/train.jsonl,exact,13986491,3419308b18e150a9804fa61db908aa63c548cfe15b6f38da400f53d5ac62152f
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_4/random_fp_20/valid.jsonl,exact,221004,f8dcb923dfd6b9fa14240d3d074ebfc86d3b18b24b78a01fc2351006faf9eaee
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/clean/metadata.json,json_without_generated_at_utc,1240,26f99e0c281a765b72138db6650f43ffd8482f0d8f573cb7e0b1294137842059
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/clean/train.jsonl,exact,9436935,65f9ac0e033a6d47bfc003923a098ff0f96061db44cfe5404782e5bba29cff3d
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/clean/valid.jsonl,exact,244065,79f469b5493592dc13c5efe640ed01cfde301ab11de5a6b576bf6974dc99d603
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/heuristic_fp_10/metadata.json,json_without_generated_at_utc,1410,516addb167acf8271af97848e8e559fb3243de3eed793c12de3bf848bdd5983e
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/heuristic_fp_10/train.jsonl,exact,11705889,1ae6f3811a78181b760dbcd0d370bd5a6601a3dd2b73015c0a4d8e39c8bd0fb1
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/heuristic_fp_10/valid.jsonl,exact,245153,98e6859790b0512a74738027188282092c43f03b79c4753eb15ed36b33fbad9a
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/heuristic_fp_20/metadata.json,json_without_generated_at_utc,1414,1460bba24e1e098825425273dbcd3bc79f0a119d424c199257bdd68fbe836e7b
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/heuristic_fp_20/train.jsonl,exact,14149936,3db80447280f30d9f1e58b32a061bbb98cb140726edc2e98d44e42f850bdeab8
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/heuristic_fp_20/valid.jsonl,exact,245153,5002a33b0434ab664d10884d89b12f11513922c7cdc50fde54a147e3f483ad32
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/random_flip_10/metadata.json,json_without_generated_at_utc,1402,6c1bf072b22f04f832847707595986d4b7843a6a0403f48e1bf2194abb23e809
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/random_flip_10/train.jsonl,exact,9472263,b301b07facd22a6b9979e6ef4f8564225ed3efc5c0b8c319f07d1d627d17217a
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/random_flip_10/valid.jsonl,exact,245025,13ed163255b9cbf47106aba72e692d64f7f6fc23c373ffce81526d1001cbe690
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/random_flip_20/metadata.json,json_without_generated_at_utc,1402,5fefcc3a89c1fd55dcd66ac8b497f750ac762095bbfcc922ef421890d4253270
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/random_flip_20/train.jsonl,exact,9473619,14319b34056a98c6c661e6bfd3d2de61eb2ed5815beca21fceef26befecc8518
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/random_flip_20/valid.jsonl,exact,245025,e7374e55f2f5adbe618c7a1205bd66bb8a3a9ee5090b339de606231bcc930c9d
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/random_fp_10/metadata.json,json_without_generated_at_utc,1372,898b97fec8c502a6b13a70ecf598029c4b6b182183580965198d78c691baa20a
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/random_fp_10/train.jsonl,exact,11845573,120c64acdf00b3e5c2ee5470695d6aada74fcd9ad65850b6e7fc7cfece5e879e
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/random_fp_10/valid.jsonl,exact,244769,13ad04aac387df35bb2a840026f63219f9cd4e40308993965bc8ec047da19453
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/random_fp_20/metadata.json,json_without_generated_at_utc,1376,ed1ea7eb3f586d438fe5d99ac5ff9fb08ea05a9ed2f8f378b0eb9ea87bef4ed5
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/random_fp_20/train.jsonl,exact,14239777,9566dadaff5ffc1805c5107f29d18e8bcf85ff7c0afefd3ce0f59545bf416267
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_70_30/seed_5/random_fp_20/valid.jsonl,exact,244769,62c7eb1e3a9b10c6daf7b8457d1e746983f770743f07c78978afba0dafe6c3c8
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/clean/metadata.json,json_without_generated_at_utc,1214,95022d2b7496a1f207b8ea4412f4b06c76b213998f0044cabb37ff878af04cf5
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/clean/train.jsonl,exact,10783887,056c5f7ccae3880d643695fa62474be113ef5a2726ebf6ed796bc57464766e39
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/clean/valid.jsonl,exact,234538,4672150efc8dc768b5958228cc100850c44e0719362a0c349d9bedff340a1c6e
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/heuristic_fp_10/metadata.json,json_without_generated_at_utc,1386,0eb270b7d663a5f0c845fa65e592aa677d3e737491a83fd5382f8be3be7827d9
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/heuristic_fp_10/train.jsonl,exact,14255973,1333ddf2cb47f60db450fa96b20efa967880b47a75d3369744d2538dc2aae54a
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/heuristic_fp_10/valid.jsonl,exact,235830,f66dcb11fbb4a1aa0fb3b4def44a771ffe6df90d84ffc38e8a8f49c1522357f9
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/heuristic_fp_20/metadata.json,json_without_generated_at_utc,1387,38a726c1a9a85355b154b9c0c0c9fb33741767a2a569d7e65978254a939b320c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/heuristic_fp_20/train.jsonl,exact,17474786,1dfe622a635a79f85b9819687410e3d39bf64ee4cda7384b286282a145e40f9c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/heuristic_fp_20/valid.jsonl,exact,235830,67cca29eb6c045502718f2d6fd781e5e6e064d6d2ca9d7ff3e5428e78b1c1e95
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/random_flip_10/metadata.json,json_without_generated_at_utc,1376,c6100a0d359e2cc52e6ba9f473040ef51327bfe8d6f0bb15e9d0ec01aaf4f2a1
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/random_flip_10/train.jsonl,exact,10826259,45025eab9de099d7d94c6c21a499fec2f82181bd1209350af137cf4f2294bcc4
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/random_flip_10/valid.jsonl,exact,235678,a1c84f623490291d63d826e809a0cf3d17936fb4fb65a2c107d96913badc6176
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/random_flip_20/metadata.json,json_without_generated_at_utc,1376,71433191fa41806fc396ac8e68ab899ac6be629ec63f646b5ae9ea427e044cbc
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/random_flip_20/train.jsonl,exact,10827891,f249668fb56a792c2dab53f4cea0d6581a47bc2f14f87321c14e68d0ce5d234a
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/random_flip_20/valid.jsonl,exact,235678,f0741980747fe720ef7eb02d450de2060cb75ee718673b296fa91b0948d2dc37
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/random_fp_10/metadata.json,json_without_generated_at_utc,1348,4100132b5490787ad18554a6fe45904bdfc066aa29973a3ba7804942764becea
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/random_fp_10/train.jsonl,exact,14184790,b66b1379cc81c02c3f09993fadb5119c65d582374745631ec6853fd1c4bf3347
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/random_fp_10/valid.jsonl,exact,235374,f0c2150317d808c9f5ccf4d8ed8bf6963b589d80b54405afd9cea2f10b6e500f
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/random_fp_20/metadata.json,json_without_generated_at_utc,1349,4094fef419154aab0f8a3f4fff10cf8739e7b4019578e3d519a789da1a2fa84a
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/random_fp_20/train.jsonl,exact,17323728,1e768a93b4bce2c59dd938912ed83419c4eefb4b513c98acd97d43ed0ce890a2
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_1/random_fp_20/valid.jsonl,exact,235374,c8ab28d7dc58d0a1992d45e8ceb153a2e804fec6d38ba05b92791d9e24c0cedc
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/clean/metadata.json,json_without_generated_at_utc,1214,5f91873f8651766e1bcdbf036b6ffa7c5cdcc72cb4f42b5bc1867e11ae8b3779
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/clean/train.jsonl,exact,10822806,3b9d115825635d9d44f5c2cdec58af0e3f1e9e047e3d68de2912b53e5e8860f1
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/clean/valid.jsonl,exact,249405,538fe4407ca62fe12fcedf73fb262220c45437630a1720b5508c64a3450d2123
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/heuristic_fp_10/metadata.json,json_without_generated_at_utc,1386,14e733d2a2c2d313f8cab264728f0a79ad25c3ca1258f75a14832c843f160975
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/heuristic_fp_10/train.jsonl,exact,14243559,72411dd0e99de13d82838930847c3f439cc19fd66a16d76054874cdd3a88aee7
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/heuristic_fp_10/valid.jsonl,exact,250697,2b76570eb4397d5ac29ea93e76c032e25b05c9af95e46d37fdd02060a594c044
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/heuristic_fp_20/metadata.json,json_without_generated_at_utc,1387,a6cd66a22a75eed3ceed62687f0550e070397e3fc22dca7b6a56da0f92872580
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/heuristic_fp_20/train.jsonl,exact,17450743,0e4fd1431f304b856fe9746aece7c06dd8babc565c189600712c54b0599b0ed6
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/heuristic_fp_20/valid.jsonl,exact,250697,faca8d631fac3ff7d445daeb72c9fe067ddeb1ad36cadb2918b9fe078e5ee476
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/random_flip_10/metadata.json,json_without_generated_at_utc,1376,d5efa0d8b0db913b1133b08ea69b34427a0351cc8b63351801022aba7ed16c8e
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/random_flip_10/train.jsonl,exact,10865178,89ef5fa145cfe45ed30d4b74bec52f37fc95e847b545085a8fc7f30a0b32136c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/random_flip_10/valid.jsonl,exact,250545,65fee7e6562edf37040fcd9f4cd588db57349322a429355ce404974d2ebee5fd
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/random_flip_20/metadata.json,json_without_generated_at_utc,1376,b4aebef3968f2c48d5084f27f900c4b1b3fde05c5304eb9452ad8ccf6b525e25
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/random_flip_20/train.jsonl,exact,10866810,aa21ae87d88104ac8c6ac4ffcf91197bb7370887ec83abb658cccf673774f849
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/random_flip_20/valid.jsonl,exact,250545,ff0661c312c3c6f4918c3930b83de96464a69c8826fbca5eab745ea68ba4dcd9
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/random_fp_10/metadata.json,json_without_generated_at_utc,1348,63f0fba9c820be16919805663a8895b3b6e718996d7b6999b2c55d4b16977a46
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/random_fp_10/train.jsonl,exact,13964235,4dbe207c5ff16351b9ebc6243d27124cb34eabbcb4c440e539d420e405a46751
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/random_fp_10/valid.jsonl,exact,250241,921cd67e3b465a1bbba202c9caeec731cefff40b14ac369e975137c238629624
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/random_fp_20/metadata.json,json_without_generated_at_utc,1349,e045cf15378f968e3986e40776b6ae47c978a013d7483c93d0291f439d4231a9
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/random_fp_20/train.jsonl,exact,17400280,7292f06b6e4a247de632758fba8a0d21e8420e6aaf44ce566eda4b99cd72790f
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_2/random_fp_20/valid.jsonl,exact,250241,07159e39c8276262b160a00d118fff259b83e5c1c088f10977677e56176afeb0
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/clean/metadata.json,json_without_generated_at_utc,1214,4806207e70a8742b02094f8c951ca4ccf6ec079a4cbae20e8af7f1dacb10f7cc
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/clean/train.jsonl,exact,10730141,d897809044d4df05fd710a50d2008988b2d87b6ddf380ce4909e273dbb1d9721
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/clean/valid.jsonl,exact,257659,9e48628299d767fca45e925aa64caa5938d5f9ef11cb8697385838980a61662b
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/heuristic_fp_10/metadata.json,json_without_generated_at_utc,1386,5f59a3aeefca9f6b27ce90633a4a211e26dd323738682ad911a5ea71f031cb83
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/heuristic_fp_10/train.jsonl,exact,14165440,1e12aa6a847c5fd93e83c058a87cb1feb71628c8178b64a3a35654c2d1a82a3b
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/heuristic_fp_10/valid.jsonl,exact,258951,44bce4e6568ea97028b1086a57e69431add8574c644f2d8588fbdec0dba99b1d
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/heuristic_fp_20/metadata.json,json_without_generated_at_utc,1387,a49612f01351434947692df0c277014c9d2a93301acbec51032e606e98be5c96
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/heuristic_fp_20/train.jsonl,exact,17531094,adddd48931153c86e24001052e134bb37f3c4c01b16c00131591baed9346ae0e
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/heuristic_fp_20/valid.jsonl,exact,258951,418635056a8ee8d604a7962f5e8e0441f510725b80536d4619b27b61f3b90cb7
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/random_flip_10/metadata.json,json_without_generated_at_utc,1376,727402ab64509a6fd4b177caf29cb2d4f51c78dbb12f09eb74dae97d0c5e86b3
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/random_flip_10/train.jsonl,exact,10772513,4600829222b10842e611878a80c33948dbcd8d9e8d784523071c58ebebcc541f
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/random_flip_10/valid.jsonl,exact,258799,238f6481c6fc374d88413d68d1958d41fa402f759258c69dd9bee534344497fb
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/random_flip_20/metadata.json,json_without_generated_at_utc,1376,27707933b969c067befb6f3063ffcc13e67b210869b280c224f23f681ad10e3f
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/random_flip_20/train.jsonl,exact,10774145,54bcf9fa30ca084701da77bbe33b3c2af34cc480a094ce7df250eb2b284d8114
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/random_flip_20/valid.jsonl,exact,258799,ab8854ed75e60ae8b62d02da3a0c209f7d06089df497667f244d8edccb1d091f
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/random_fp_10/metadata.json,json_without_generated_at_utc,1348,474cbd1fc823e7e15673c1df75d489f1f78482723201b0ebd43b64d7583bc40c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/random_fp_10/train.jsonl,exact,14057279,93a4177ed7faf2846d2068539017305f61633e271e628e17b689e5039e4320a7
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/random_fp_10/valid.jsonl,exact,258495,ebac136db45319f5c12f3037be5852e42bf594133c386cdae745822b5a1b6e76
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/random_fp_20/metadata.json,json_without_generated_at_utc,1349,d4c03a770bd37f5c5646429203411c06f5906e3713e10b8747627236667ed0ad
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/random_fp_20/train.jsonl,exact,17130841,19e2353122cfbe0783a9a54560ef2a73da3004c035ef792f2aa17074e3aefe01
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_3/random_fp_20/valid.jsonl,exact,258495,ba4cea7afb243b6bae360b30cbc49435aefdd8fdd13122a6f62e44b9a5d8a86c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/clean/metadata.json,json_without_generated_at_utc,1214,f6fbf23c81848f443ec391676f7fb91cdb04c99763fa04082a0679b3087de4df
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/clean/train.jsonl,exact,10947806,79faaf36a364720a72eeb0a4473d5e14b59611131425c31c61eed9bf48f6cfde
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/clean/valid.jsonl,exact,267104,3a3db86fc2be67e516e6002be1effe84377741806bb04b1ec2c4bc30f3973677
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/heuristic_fp_10/metadata.json,json_without_generated_at_utc,1386,b74fc2557fc078631b8bf00748f7f00d66f8fd56dcbd343d10832fb146ae89ae
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/heuristic_fp_10/train.jsonl,exact,14076036,a1a855e62f9da198561150926fe21582dc52ea467b74b5a5d775de67cdad1947
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/heuristic_fp_10/valid.jsonl,exact,268396,ce32a76b11c7483930a9abceda1fc0e9e96b931a5a091551ed25b56b344bc24a
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/heuristic_fp_20/metadata.json,json_without_generated_at_utc,1387,9267e311f10519712d337a2bc7435f5fb4cb0bf5c02afefc6831e3bec343a4a6
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/heuristic_fp_20/train.jsonl,exact,17535030,26d533314f3294e3640fe31ab4f5bad0cf84d42715c43b1d2ca5522bc305499c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/heuristic_fp_20/valid.jsonl,exact,268396,fb4932536602182856ec30da082ca9468b5dea42f477beec50f70c3bb60c79c6
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/random_flip_10/metadata.json,json_without_generated_at_utc,1376,37d57c6f717b4f541ae1812b474b76a3a86a737b707283b72849b4828e614f2a
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/random_flip_10/train.jsonl,exact,10990178,d3bb192a72daede2a30f97d37748992e554070419f82364c9ca42213fe54eb57
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/random_flip_10/valid.jsonl,exact,268244,23eda052d516eea1940848be187fa3954f61088ab652b46db0a8ff99ab0f2c8a
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/random_flip_20/metadata.json,json_without_generated_at_utc,1376,dedb69954956eee10e0ab3fe85aec8f33a3b50239adf37217490d348636716ef
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/random_flip_20/train.jsonl,exact,10991810,07acb4befb6f47afc79c379b476b3cd0db91afcf294a01b7dcb41ee1c1851db4
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/random_flip_20/valid.jsonl,exact,268244,e8acf9095049032da14e0f33628bfbcb67ab8501d836ba3c6ef92d8f1c1d6370
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/random_fp_10/metadata.json,json_without_generated_at_utc,1348,ae4d4a22ea542b3e69e27090a2224c017c508b5c9da5d09ae9562d8f700a8178
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/random_fp_10/train.jsonl,exact,14372739,f78a52a77ca1e6cbede7cdf3d3a3235ee88b3e3c62ac9e704c36edc72b97e09c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/random_fp_10/valid.jsonl,exact,267940,c62d0e34907b2177af3304b98ce4bb0fc1a0200fb739f6288efbb9a1f931318c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/random_fp_20/metadata.json,json_without_generated_at_utc,1349,8e2de00330dcffe687b5e73dbc847f751a01dc7081353975d71a97a02f4452f2
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/random_fp_20/train.jsonl,exact,17866761,9c689681df46debff70ca7c7a60a211c2fcb6268b3953fa8074642db7d5ffa32
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_4/random_fp_20/valid.jsonl,exact,267940,e516a4d78cb685cf5683534850573d2ac49ffbcc9ec3e9a36bb21a0298584a43
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_5/clean/metadata.json,json_without_generated_at_utc,1214,d83f91febfb704d5d03b3d481b48786639ff8d8954d7f4cf423a202a29ac64b2
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_5/clean/train.jsonl,exact,10449591,9468e23824bb4d4dc914e2a39c2319c21063ef1e6582721350ad08ce0bc5be47
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_5/clean/valid.jsonl,exact,250942,24ba6e5665044de74fce5b2450831135b330b95efb9bdda0f7fd7a77ccc55b6f
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_5/heuristic_fp_10/metadata.json,json_without_generated_at_utc,1386,072b34fcbe50d5522784e6241f7770e829a0fe0f3f6aeebd6558a855026ca3ad
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_5/heuristic_fp_10/train.jsonl,exact,13610118,a79f0b1d8d08074ab4f37a883f76ef22eec688c243bdc6aa668f60ebd153af1c
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_5/heuristic_fp_10/valid.jsonl,exact,252234,d57429f04e1bf721c8e9b0219d3248c5ae12874472e654c54511e2c770ee16c1
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_5/heuristic_fp_20/metadata.json,json_without_generated_at_utc,1387,dbc1da212ba575a2230804bf883ff5c931b383fbcf3737332cc5afd890be50d3
noise,data/processed/cwe_119_noise_ratio_preserved/ratio_75_25/seed_5/heuristic_fp_20/train.jsonl,exact,16919516,b2a2a18d6e37deb878a7571a1baa742792fbf10804c1bae2fd3a229b631cfd1c
